industry,founding_date,office_country,office_state,office_city,office_region,first_funding_date,last_funding_date,num_funding_rounds,total_funding_usd,first_milestone_date,last_milestone_date,num_milestones,acquisition_price,acquisition_currency,acquired,ipo_valuation_amount,valuation_currency,ipo,exit,funding_time_span
40,4,93,17,1180,707,1970-01-01 00:00:00.000000410,1970-01-01 00:00:00.000000397,1,350000,10,10,0,0.0,6,0,0.0,3,0,0,-1
25,504,40,4,1595,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
40,602,93,34,1882,860,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,511,529,1,0.0,6,0,0.0,3,0,0,0
36,91,93,31,598,351,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,0,0,1,0.0,6,1,0.0,3,0,1,0
4,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,332500000.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,9,93,4,1882,1095,1970-01-01 00:00:00.000000298,1970-01-01 00:00:00.000000320,2,15500000,291,332,2,0.0,6,1,0.0,3,0,1,0
36,752,93,23,1924,788,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,692,702,1,0.0,6,0,0.0,3,0,0,0
34,91,93,9,1265,753,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,635,1357,2,356000000.0,6,1,0.0,3,0,1,0
34,90,93,4,728,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,6,6,1,24750000.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,571,592,1,0.0,6,0,0.0,3,0,0,0
12,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
24,1577,83,4,1190,713,1970-01-01 00:00:00.000001733,1970-01-01 00:00:00.000000287,2,36612389,11,300,2,0.0,6,0,0.0,3,0,0,-1
40,258,93,30,1414,839,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,20,205,1368,1970-01-01 00:00:00.000000245,1970-01-01 00:00:00.000001296,2,9000000,10,10,1,0.0,6,1,0.0,3,0,1,0
11,384,93,4,1882,1095,1970-01-01 00:00:00.000000934,1970-01-01 00:00:00.000001362,2,1000000,1076,1358,3,0.0,6,1,0.0,3,0,1,0
9,383,93,10,106,53,1970-01-01 00:00:00.000000329,1970-01-01 00:00:00.000001466,3,4750000,320,327,1,0.0,6,1,0.0,3,0,1,0
36,85,93,31,1210,724,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1,1,1,0.0,6,1,0.0,3,0,1,0
5,92,93,6,1783,1050,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,951,994,1,0.0,6,0,0.0,3,0,0,0
36,88,31,4,563,333,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,3,93,27,1731,1025,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,5000000.0,6,1,0.0,3,0,1,0
22,5,31,4,1211,700,1970-01-01 00:00:00.000001225,1970-01-01 00:00:00.000001216,1,389653,10,10,0,0.0,6,1,0.0,3,0,1,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,29000000.0,6,1,0.0,3,0,1,0
36,752,13,4,334,201,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1220,1637,2,0.0,6,0,0.0,3,0,0,0
40,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
34,649,93,4,1905,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1178,1230,1,0.0,6,0,0.0,3,0,0,0
11,1173,93,10,60,53,1970-01-01 00:00:00.000001261,1970-01-01 00:00:00.000001253,1,0,182,186,1,0.0,6,0,0.0,3,0,0,-1
3,90,93,27,1650,1025,1970-01-01 00:00:00.000000151,1970-01-01 00:00:00.000000514,7,162264126,1,1,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,78,93,5,648,315,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,689,699,1,0.0,6,0,0.0,3,0,0,0
36,9,13,4,1554,919,1970-01-01 00:00:00.000001290,1970-01-01 00:00:00.000000244,2,2874027,10,10,0,0.0,6,0,0.0,3,0,0,-1
36,92,93,34,1444,859,1970-01-01 00:00:00.000001686,1970-01-01 00:00:00.000001685,1,2500000,10,10,0,0.0,6,0,0.0,3,0,0,-1
40,900,93,14,412,240,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,816,841,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,1307,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,457,470,1,0.0,6,0,0.0,3,0,0,0
4,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,684,694,1,0.0,6,0,0.0,3,0,0,0
36,2,93,9,2126,1276,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
12,751,93,5,251,315,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,691,1400,2,112000000.0,6,1,0.0,3,0,1,0
36,3,43,4,2136,1285,1970-01-01 00:00:00.000000135,1970-01-01 00:00:00.000000638,2,16400000,10,10,0,12800000.0,6,1,0.0,3,0,1,0
5,1639,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
7,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,1672,13,4,819,477,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1625,1666,1,0.0,6,0,0.0,3,0,0,0
14,10,93,3,1285,972,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,563,584,1,300000000.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
30,92,93,34,1444,859,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
40,1042,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,65000000.0,6,1,0.0,3,0,1,0
36,92,31,4,1727,1023,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,453,466,1,0.0,6,0,0.0,3,0,0,0
40,419,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
40,92,12,4,1791,1057,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
40,256,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
12,630,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
12,1199,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,5,5,1,0.0,6,0,0.0,3,0,0,0
7,1,83,4,1221,730,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,64,93,19,1864,146,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,31,4,541,318,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,64,93,43,1658,302,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
0,500,31,4,1113,664,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,40,40,1,0.0,6,0,0.0,3,0,0,0
32,118,93,6,1509,859,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000001507,6,235024070,1380,1316,3,0.0,6,1,0.0,3,1,1,0
22,12,93,4,498,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,7,7,1,0.0,6,0,0.0,3,0,0,0
1,899,93,4,1882,1457,1970-01-01 00:00:00.000001049,1970-01-01 00:00:00.000001043,1,450000,1223,1275,1,0.0,6,0,0.0,3,0,0,-1
36,0,93,4,1849,1097,1970-01-01 00:00:00.000001667,1970-01-01 00:00:00.000001668,1,230000000,324,331,1,0.0,6,0,0.0,3,0,0,0
1,10,31,4,1156,696,1970-01-01 00:00:00.000000469,1970-01-01 00:00:00.000000690,2,1198811,11,1203,2,0.0,6,0,0.0,3,0,0,0
4,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
12,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,84,93,38,232,970,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,3,3,1,0.0,6,1,0.0,3,0,1,0
30,259,31,4,1165,700,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
40,92,93,4,1882,1269,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
28,656,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,24,24,1,0.0,6,0,0.0,3,0,0,0
40,1044,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,947,990,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,9400000.0,6,1,0.0,3,0,1,0
14,8,93,9,1291,769,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
3,3,93,4,1376,1095,1970-01-01 00:00:00.000000830,1970-01-01 00:00:00.000000819,1,50000000,10,10,0,958000000.0,6,1,0.0,3,0,1,-1
14,2,93,34,1444,859,1970-01-01 00:00:00.000000249,1970-01-01 00:00:00.000000239,1,2250000,10,10,0,0.0,6,0,0.0,3,0,0,-1
33,92,93,45,2233,1368,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
32,2,93,4,1376,1095,1970-01-01 00:00:00.000000581,1970-01-01 00:00:00.000001748,2,18250000,6,6,1,72500000.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1211,1263,1,0.0,6,0,0.0,3,0,0,0
3,92,93,5,702,405,1970-01-01 00:00:00.000000306,1970-01-01 00:00:00.000000297,1,15000000,298,304,1,0.0,6,1,0.0,3,0,1,-1
22,74,31,4,1165,700,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,5,1156,2,120000000.0,6,1,0.0,3,0,1,0
36,92,93,19,1744,146,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,1187,93,4,1882,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
7,12,93,34,1444,859,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1127,1178,1,0.0,6,1,0.0,3,0,1,0
33,10,93,4,1882,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
8,9,93,31,277,165,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
0,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
14,8,93,19,1242,146,1970-01-01 00:00:00.000001526,1970-01-01 00:00:00.000001065,5,30000000,8,1398,2,0.0,6,0,0.0,3,0,0,-1
40,940,93,34,290,859,1970-01-01 00:00:00.000000932,1970-01-01 00:00:00.000000920,1,110000,10,10,0,0.0,6,0,0.0,3,0,0,-1
28,236,37,4,1389,827,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,1,31,4,1165,700,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,5,5,1,0.0,6,1,0.0,3,0,1,0
27,92,93,4,1882,1095,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000012,1,0,10,10,0,0.0,6,0,0.0,3,0,0,0
22,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,82,12,4,1916,1141,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
12,9,93,43,507,302,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,6300000.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,90,93,26,260,151,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,11,526,2,1500000000.0,6,1,0.0,3,0,1,0
14,92,93,4,1306,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1029,12,2,0.0,6,0,0.0,3,1,1,0
40,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,451,1112,2,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,39,39,1,0.0,6,0,0.0,3,0,0,0
34,88,93,4,1376,1095,1970-01-01 00:00:00.000000958,1970-01-01 00:00:00.000000950,1,188527015,322,329,1,3700000000.0,6,1,0.0,3,1,1,-1
9,908,93,4,1884,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,524,539,1,0.0,6,0,0.0,3,0,0,0
12,611,93,4,1874,1095,1970-01-01 00:00:00.000000327,1970-01-01 00:00:00.000000879,2,11500000,1165,517,6,1650000000.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,51500000.0,6,1,0.0,3,0,1,0
5,387,93,47,1945,1162,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,816,841,1,0.0,6,0,0.0,3,0,0,0
12,1583,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,76,93,14,1151,240,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,41,41,1,0.0,6,1,0.0,3,0,1,0
28,92,93,19,1416,146,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,29,29,1,0.0,6,1,0.0,3,0,1,0
3,92,31,4,1790,700,1970-01-01 00:00:00.000001002,1970-01-01 00:00:00.000000632,7,15948803,1254,1357,2,0.0,6,1,0.0,3,0,1,-1
40,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
40,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
3,8,93,34,1444,859,1970-01-01 00:00:00.000001426,1970-01-01 00:00:00.000000342,2,17000290,10,10,0,0.0,6,0,0.0,3,0,0,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,25,25,1,0.0,6,0,0.0,3,0,0,0
22,208,81,4,1990,1193,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000830,2,600000,130,136,1,0.0,6,0,0.0,3,0,0,0
36,11,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,85000000.0,6,1,0.0,3,0,1,0
36,746,93,45,1256,1368,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1565,1609,1,0.0,6,0,0.0,3,0,0,0
1,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,1,0.0,6,1,0.0,3,0,1,0
30,92,93,20,723,1368,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
0,200,93,19,2250,146,1970-01-01 00:00:00.000000618,1970-01-01 00:00:00.000000672,3,42000000,10,10,0,0.0,6,1,0.0,3,0,1,0
10,1310,23,4,200,110,1970-01-01 00:00:00.000001569,1970-01-01 00:00:00.000001566,1,0,10,10,0,0.0,6,1,0.0,3,0,1,-1
0,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,12,12,1,0.0,6,0,0.0,3,0,0,0
30,0,93,4,1905,1095,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000612,3,51000000,54,1579,3,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,40,40,1,0.0,6,0,0.0,3,0,0,0
15,8,93,19,1420,146,1970-01-01 00:00:00.000000149,1970-01-01 00:00:00.000000129,2,19300000,12,140,2,0.0,6,0,0.0,3,0,0,-1
40,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
30,752,93,34,1444,859,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,812,837,1,0.0,6,0,0.0,3,0,0,0
7,84,93,34,1444,859,1970-01-01 00:00:00.000000536,1970-01-01 00:00:00.000001648,2,21600000,10,10,1,0.0,6,0,0.0,3,1,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
34,69,93,14,308,240,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,361180000.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,4,4,1,0.0,6,0,0.0,3,0,0,0
12,1,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
40,89,40,4,1382,824,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
22,1176,93,4,1882,1095,1970-01-01 00:00:00.000000483,1970-01-01 00:00:00.000000479,1,250000,1078,474,2,0.0,6,0,0.0,3,0,0,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
28,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,1435,13,4,1712,1016,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1248,1298,1,0.0,6,1,0.0,3,0,1,0
36,6,93,5,251,315,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,8240000.0,6,1,0.0,3,0,1,0
22,497,93,36,1544,911,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
0,916,87,4,973,579,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
30,92,93,3,2139,972,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,223740000.0,6,1,0.0,3,0,1,0
28,92,93,10,1235,53,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,365000000.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1436,1488,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1,1,1,62400000.0,6,1,0.0,3,0,1,0
3,92,23,4,871,510,1970-01-01 00:00:00.000000689,1970-01-01 00:00:00.000000685,1,10000000,10,10,0,0.0,6,0,0.0,3,0,0,-1
28,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
12,8,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
40,12,93,34,1444,859,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,559,580,1,0.0,6,1,0.0,3,0,1,0
12,1297,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,77,93,14,308,240,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,39,39,1,0.0,6,1,0.0,3,0,1,0
30,92,93,5,538,315,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,3110000.0,6,1,0.0,3,0,1,0
7,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,89,93,4,1878,1125,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1436,1347,2,0.0,6,0,0.0,3,0,0,0
